#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-1.713982599401148,5.824723677964773e-07,-1.846307385229541
-1.724996405301218,6.743973402640122e-07,-1.856287425149701
-1.73417457688461,4.905473953289426e-07,-1.86626746506986
-1.743352748468001,4.905473953289426e-07,-1.87624750499002
-1.752530920051392,4.905473953289426e-07,-1.88622754491018
-1.762626908793123,4.905473953289426e-07,-1.896207584830339
-1.771805080376514,4.905473953289426e-07,-1.906187624750499
-1.781901069118245,4.905473953289426e-07,-1.916167664670659
-1.791079240701636,4.905473953289426e-07,-1.926147704590818
-1.800257412285027,3.986224228614079e-07,-1.936127744510978
-1.810353401026758,3.066974503938731e-07,-1.946107784431138
-1.819531572610149,3.986224228614079e-07,-1.956087824351297
-1.82962756135188,3.986224228614079e-07,-1.966067864271457
-1.83972355009361,4.905473953289426e-07,-1.976047904191617
-1.847983904518662,3.066974503938731e-07,-1.986027944111777
-1.858079893260393,3.066974503938731e-07,-1.996007984031936
-1.867258064843784,3.066974503938731e-07,-2.005988023952096
-1.877354053585515,3.066974503938731e-07,-2.015968063872255
-1.888367859485584,2.147724779263384e-07,-2.025948103792415
-1.898463848227315,1.228475054588036e-07,-2.035928143712575
-1.906724202652367,1.228475054588036e-07,-2.045908183632735
-1.917738008552437,3.092253299126887e-08,-2.055888223552894
-1.925998362977489,3.092253299126887e-08,-2.065868263473054
-1.93517653456088,-1.529274119438007e-07,-2.075848303393213
-1.945272523302611,-6.100243947626588e-08,-2.085828343313373
-1.954450694886002,-6.100243947626588e-08,-2.095808383233533
-1.964546683627733,-6.100243947626588e-08,-2.105788423153693
-1.973724855211124,-6.100243947626588e-08,-2.115768463073852
-1.982903026794516,-1.529274119438007e-07,-2.125748502994012
-1.993916832694585,-2.448523844113354e-07,-2.135728542914172
-2.003095004277977,-2.448523844113354e-07,-2.145708582834331
-2.013190993019707,-2.448523844113354e-07,-2.155688622754491
-2.021451347444759,-2.448523844113354e-07,-2.165668662674651
-2.03062951902815,-1.529274119438007e-07,-2.175648702594811
-2.040725507769881,-2.448523844113354e-07,-2.18562874251497
-2.049903679353272,-1.529274119438007e-07,-2.19560878243513
-2.060917485253342,-2.448523844113354e-07,-2.205588822355289
-2.071931291153412,-2.448523844113354e-07,-2.215568862275449
-2.080191645578464,-2.448523844113354e-07,-2.225548902195609
-2.090287634320195,-2.448523844113354e-07,-2.235528942115768
-2.098547988745247,-3.367773568788701e-07,-2.245508982035928
-2.108643977486977,-3.367773568788701e-07,-2.255489021956088
-2.117822149070369,-3.367773568788701e-07,-2.265469061876248
-2.127918137812099,-3.367773568788701e-07,-2.275449101796407
-2.137096309395491,-3.367773568788701e-07,-2.285429141716567
-2.146274480978882,-3.367773568788701e-07,-2.295409181636726
-2.155452652562273,-4.287023293464049e-07,-2.305389221556886
-2.165548641304003,-5.206273018139397e-07,-2.315369261477046
-2.173808995729056,-4.287023293464049e-07,-2.325349301397206
-2.183904984470786,-5.206273018139397e-07,-2.335329341317365
-2.194918790370856,-5.206273018139397e-07,-2.345309381237525
-2.204096961954248,-5.206273018139397e-07,-2.355289421157685
-2.214192950695978,-7.044772467490091e-07,-2.365269461077844
-2.22337112227937,-7.044772467490091e-07,-2.375249500998004
-2.231631476704421,-6.125522742814744e-07,-2.385229540918164
-2.240809648287813,-5.206273018139397e-07,-2.395209580838323
-2.249987819871204,-6.125522742814744e-07,-2.405189620758483
-2.261001625771274,-7.044772467490091e-07,-2.415169660678643
-2.272015431671344,-6.125522742814744e-07,-2.425149700598802
-2.281193603254735,-7.044772467490091e-07,-2.435129740518962
-2.291289591996466,-7.964022192165439e-07,-2.445109780439122
-2.301385580738196,-6.125522742814744e-07,-2.455089820359281
-2.309645935163248,-6.125522742814744e-07,-2.465069860279441
-2.320659741063318,-7.044772467490091e-07,-2.475049900199601
-2.32892009548837,-7.964022192165439e-07,-2.485029940119761
-2.338098267071762,-7.964022192165439e-07,-2.49500998003992
-2.347276438655153,-7.964022192165439e-07,-2.50499001996008
-2.359208061713562,-6.125522742814744e-07,-2.514970059880239
-2.369304050455292,-5.206273018139397e-07,-2.524950099800399
-2.379400039197022,-5.206273018139397e-07,-2.534930139720559
-2.389496027938753,-6.125522742814744e-07,-2.544910179640719
-2.398674199522144,-7.044772467490091e-07,-2.554890219560878
-2.406016736788858,-7.964022192165439e-07,-2.564870259481038
-2.416112725530588,-6.125522742814744e-07,-2.574850299401198
-2.426208714272319,-7.964022192165439e-07,-2.584830339321357
-2.43538688585571,-7.964022192165439e-07,-2.594810379241517
-2.44548287459744,-7.964022192165439e-07,-2.604790419161677
-2.455578863339171,-7.964022192165439e-07,-2.614770459081836
-2.465674852080901,-8.883271916840787e-07,-2.624750499001996
-2.474853023664293,-8.883271916840787e-07,-2.634730538922156
-2.484949012406023,-7.964022192165439e-07,-2.644710578842315
-2.494127183989415,-9.802521641516135e-07,-2.654690618762475
-2.502387538414467,-8.883271916840787e-07,-2.664670658682635
-2.512483527156197,-9.802521641516135e-07,-2.674650698602794
-2.522579515897928,-9.802521641516135e-07,-2.684630738522954
-2.532675504639658,-8.883271916840787e-07,-2.694610778443114
-2.54185367622305,-8.883271916840787e-07,-2.704590818363274
-2.552867482123119,-9.802521641516135e-07,-2.714570858283433
-2.561127836548172,-9.802521641516135e-07,-2.724550898203593
-2.570306008131563,-9.802521641516135e-07,-2.734530938123752
-2.580401996873293,-1.072177136619148e-06,-2.744510978043912
-2.589580168456685,-1.072177136619148e-06,-2.754491017964072
-2.598758340040076,-9.802521641516135e-07,-2.764471057884232
-2.609772145940146,-1.072177136619148e-06,-2.774451097804391
-2.618032500365198,-1.164102109086683e-06,-2.784431137724551
-2.627210671948589,-1.256027081554218e-06,-2.794411177644711
-2.63730666069032,-1.256027081554218e-06,-2.80439121756487
-2.64740264943205,-1.347952054021752e-06,-2.81437125748503
-2.655663003857103,-1.256027081554218e-06,-2.824351297405189
-2.664841175440494,-1.256027081554218e-06,-2.834331337325349
-2.674937164182225,-1.347952054021752e-06,-2.844311377245509
-2.684115335765616,-1.256027081554218e-06,-2.854291417165669
-2.693293507349007,-1.347952054021752e-06,-2.864271457085828
-2.702471678932399,-1.256027081554218e-06,-2.874251497005988
-2.712567667674129,-1.256027081554218e-06,-2.884231536926148
-2.721745839257521,-1.256027081554218e-06,-2.894211576846307
-2.731841827999251,-1.347952054021752e-06,-2.904191616766467
-2.741019999582643,-1.439877026489287e-06,-2.914171656686627
-2.752033805482712,-1.531801998956822e-06,-2.924151696606787
-2.759376342749425,-1.439877026489287e-06,-2.934131736526946
-2.770390148649495,-1.439877026489287e-06,-2.944111776447106
-2.780486137391225,-1.439877026489287e-06,-2.954091816367265
-2.788746491816278,-1.439877026489287e-06,-2.964071856287425
-2.799760297716347,-1.623726971424357e-06,-2.974051896207585
-2.8080206521414,-1.623726971424357e-06,-2.984031936127745
-2.81811664088313,-1.531801998956822e-06,-2.994011976047904
-2.82821262962486,-1.531801998956822e-06,-3.003992015968064
-2.837390801208252,-1.531801998956822e-06,-3.013972055888224
-2.84932242426666,-1.623726971424357e-06,-3.023952095808383
-2.858500595850052,-1.623726971424357e-06,-3.033932135728543
-2.867678767433443,-1.623726971424357e-06,-3.043912175648702
-2.876856939016835,-1.715651943891891e-06,-3.053892215568862
-2.886035110600226,-1.715651943891891e-06,-3.063872255489022
-2.895213282183617,-1.623726971424357e-06,-3.073852295409182
-2.905309270925348,-1.807576916359426e-06,-3.083832335329341
-2.9135696253504,-1.807576916359426e-06,-3.093812375249501
-2.923665614092131,-1.899501888826961e-06,-3.103792415169661
-2.933761602833861,-1.807576916359426e-06,-3.11377245508982
-2.942939774417253,-1.807576916359426e-06,-3.12375249500998
-2.953035763158983,-1.807576916359426e-06,-3.13373253493014
-2.963131751900713,-1.807576916359426e-06,-3.143712574850299
-2.971392106325766,-1.807576916359426e-06,-3.153692614770459
-2.980570277909157,-1.899501888826961e-06,-3.163672654690619
-2.989748449492549,-1.991426861294496e-06,-3.173652694610778
-2.999844438234279,-1.991426861294496e-06,-3.183632734530938
-3.009940426976009,-1.899501888826961e-06,-3.193612774451098
-3.02003641571774,-1.807576916359426e-06,-3.203592814371258
-3.03013240445947,-1.807576916359426e-06,-3.213572854291417
-3.038392758884523,-1.899501888826961e-06,-3.223552894211577
-3.048488747626253,-1.899501888826961e-06,-3.233532934131737
-3.057666919209645,-2.083351833762031e-06,-3.243512974051896
-3.067762907951375,-1.991426861294496e-06,-3.253493013972056
-3.077858896693106,-1.991426861294496e-06,-3.263473053892215
-3.087037068276497,-2.083351833762031e-06,-3.273453093812375
-3.097133057018227,-2.175276806229565e-06,-3.283433133732535
-3.106311228601619,-2.083351833762031e-06,-3.293413173652695
-3.116407217343349,-2.175276806229565e-06,-3.303393213572854
-3.125585388926741,-1.991426861294496e-06,-3.313373253493014
-3.134763560510132,-1.991426861294496e-06,-3.323353293413174
-3.143941732093523,-2.083351833762031e-06,-3.333333333333333
-3.153119903676915,-2.175276806229565e-06,-3.343313373253493
-3.163215892418645,-2.175276806229565e-06,-3.353293413173652
-3.172394064002037,-2.175276806229565e-06,-3.363273453093812
-3.181572235585428,-2.083351833762031e-06,-3.373253493013972
-3.191668224327159,-2.175276806229565e-06,-3.383233532934132
-3.201764213068889,-2.175276806229565e-06,-3.393213572854291
-3.21094238465228,-2.2672017786971e-06,-3.403193612774451
-3.220120556235672,-2.359126751164635e-06,-3.413173652694611
-3.229298727819063,-2.359126751164635e-06,-3.423153692614771
-3.238476899402455,-2.359126751164635e-06,-3.43313373253493
-3.248572888144185,-2.359126751164635e-06,-3.44311377245509
-3.258668876885916,-2.45105172363217e-06,-3.45309381237525
-3.267847048469307,-2.542976696099704e-06,-3.463073852295409
-3.276107402894359,-2.542976696099704e-06,-3.473053892215569
-3.287121208794429,-2.542976696099704e-06,-3.483033932135728
-3.29629938037782,-2.45105172363217e-06,-3.493013972055888
-3.305477551961212,-2.2672017786971e-06,-3.502994011976048
-3.315573540702942,-2.359126751164635e-06,-3.512974051896208
-3.325669529444673,-2.45105172363217e-06,-3.522954091816367
-3.335765518186403,-2.359126751164635e-06,-3.532934131736527
-3.345861506928133,-2.45105172363217e-06,-3.542914171656687
-3.355039678511525,-2.359126751164635e-06,-3.552894211576846
-3.365135667253255,-2.359126751164635e-06,-3.562874251497006
-3.374313838836647,-2.45105172363217e-06,-3.572854291417165
-3.383492010420038,-2.542976696099704e-06,-3.582834331337325
-3.39267018200343,-2.45105172363217e-06,-3.592814371257485
-3.40276617074516,-2.634901668567239e-06,-3.602794411177645
-3.41286215948689,-2.542976696099704e-06,-3.612774451097804
-3.422958148228621,-2.45105172363217e-06,-3.622754491017964
-3.431218502653673,-2.634901668567239e-06,-3.632734530938124
-3.440396674237065,-2.634901668567239e-06,-3.642714570858284
-3.450492662978795,-2.634901668567239e-06,-3.652694610778443
-3.458753017403847,-2.726826641034774e-06,-3.662674650698603
-3.468849006145578,-2.634901668567239e-06,-3.672654690618762
-3.478027177728969,-2.634901668567239e-06,-3.682634730538922
-3.487205349312361,-2.634901668567239e-06,-3.692614770459082
-3.497301338054091,-2.726826641034774e-06,-3.702594810379241
-3.507397326795822,-2.726826641034774e-06,-3.712574850299401
-3.517493315537552,-2.818751613502308e-06,-3.722554890219561
-3.526671487120943,-2.726826641034774e-06,-3.732534930139721
-3.537685293021013,-2.634901668567239e-06,-3.74251497005988
-3.545945647446065,-2.726826641034774e-06,-3.75249500998004
-3.556041636187796,-2.818751613502308e-06,-3.7624750499002
-3.565219807771187,-2.818751613502308e-06,-3.772455089820359
-3.57348016219624,-3.002601558437378e-06,-3.782435129740519
-3.58357615093797,-2.910676585969843e-06,-3.792415169660678
-3.592754322521361,-2.910676585969843e-06,-3.802395209580838
-3.602850311263092,-3.002601558437378e-06,-3.812375249500998
-3.612028482846483,-3.002601558437378e-06,-3.822355289421158
-3.621206654429875,-3.002601558437378e-06,-3.832335329341317
-3.629467008854927,-3.094526530904913e-06,-3.842315369261477
-3.639562997596657,-3.002601558437378e-06,-3.852295409181637
-3.650576803496727,-3.002601558437378e-06,-3.862275449101797
-3.658837157921779,-2.910676585969843e-06,-3.872255489021956
-3.66893314666351,-3.094526530904913e-06,-3.882235528942116
-3.67902913540524,-3.094526530904913e-06,-3.892215568862275
-3.687289489830293,-3.186451503372447e-06,-3.902195608782435
-3.698303295730362,-3.186451503372447e-06,-3.912175648702595
-3.707481467313753,-3.186451503372447e-06,-3.922155688622754
-3.717577456055484,-3.278376475839982e-06,-3.932135728542914
-3.727673444797214,-3.094526530904913e-06,-3.942115768463074
-3.736851616380606,-3.094526530904913e-06,-3.952095808383234
-3.746947605122336,-3.278376475839982e-06,-3.962075848303393
-3.757043593864067,-3.462226420775052e-06,-3.972055888223553
-3.768057399764137,-3.370301448307517e-06,-3.982035928143713
-3.777235571347528,-3.462226420775052e-06,-3.992015968063872
-3.786413742930919,-3.554151393242586e-06,-4.001996007984032
-3.79559191451431,-3.554151393242586e-06,-4.011976047904191
-3.80660572041438,-3.646076365710121e-06,-4.021956087824352
-3.815783891997772,-3.646076365710121e-06,-4.031936127744511
-3.824962063581163,-3.462226420775052e-06,-4.041916167664671
-3.835058052322894,-3.554151393242586e-06,-4.05189620758483
-3.844236223906285,-3.646076365710121e-06,-4.06187624750499
-3.853414395489676,-3.82992631064519e-06,-4.07185628742515
-3.861674749914728,-3.738001338177656e-06,-4.081836327345309
-3.871770738656459,-3.82992631064519e-06,-4.091816367265469
-3.88094891023985,-3.738001338177656e-06,-4.101796407185629
-3.892880533298259,-3.646076365710121e-06,-4.111776447105789
-3.902058704881651,-3.646076365710121e-06,-4.121756487025948
-3.912154693623381,-3.921851283112726e-06,-4.131736526946108
-3.921332865206772,-4.105701228047795e-06,-4.141716566866267
-3.930511036790164,-4.01377625558026e-06,-4.151696606786427
-3.940607025531894,-4.01377625558026e-06,-4.161676646706587
-3.950703014273625,-3.921851283112726e-06,-4.171656686626746
-3.958963368698677,-3.921851283112726e-06,-4.181636726546906
-3.969059357440408,-3.921851283112726e-06,-4.191616766467066
-3.979155346182138,-4.105701228047795e-06,-4.201596806387226
-3.988333517765529,-4.01377625558026e-06,-4.211576846307385
-3.997511689348921,-3.921851283112726e-06,-4.221556886227545
-4.00852549524899,-4.01377625558026e-06,-4.231536926147704
-4.017703666832381,-3.921851283112726e-06,-4.241516966067865
-4.026881838415773,-4.01377625558026e-06,-4.251497005988024
-4.035142192840825,-4.105701228047795e-06,-4.261477045908183
-4.044320364424216,-4.105701228047795e-06,-4.271457085828343
-4.054416353165947,-4.197626200515329e-06,-4.281437125748503
-4.064512341907677,-4.105701228047795e-06,-4.291417165668663
-4.074608330649408,-4.289551172982865e-06,-4.301397205588822
-4.08286868507446,-4.197626200515329e-06,-4.311377245508982
-4.092964673816191,-4.289551172982865e-06,-4.321357285429142
-4.101225028241243,-4.289551172982865e-06,-4.331337325349302
-4.112238834141312,-4.381476145450399e-06,-4.341317365269461
-4.120499188566365,-4.289551172982865e-06,-4.351297405189621
-4.130595177308095,-4.289551172982865e-06,-4.36127744510978
-4.138855531733148,-4.289551172982865e-06,-4.37125748502994
-4.149869337633217,-4.289551172982865e-06,-4.3812375249501
-4.159965326374947,-4.289551172982865e-06,-4.391217564870259
-4.169143497958339,-4.289551172982865e-06,-4.401197604790419
-4.17923948670007,-4.289551172982865e-06,-4.411177644710579
-4.1893354754418,-4.289551172982865e-06,-4.421157684630739
-4.197595829866852,-4.381476145450399e-06,-4.431137724550898
-4.207691818608582,-4.473401117917934e-06,-4.441117764471058
-4.215952173033635,-4.473401117917934e-06,-4.451097804391217
-4.226048161775365,-4.381476145450399e-06,-4.461077844311378
-4.236144150517096,-4.289551172982865e-06,-4.471057884231537
-4.246240139258826,-4.197626200515329e-06,-4.481037924151696
-4.257253945158896,-4.289551172982865e-06,-4.491017964071856
-4.266432116742287,-4.381476145450399e-06,-4.500998003992016
-4.275610288325678,-4.473401117917934e-06,-4.510978043912176
-4.28478845990907,-4.473401117917934e-06,-4.520958083832335
-4.293966631492461,-4.381476145450399e-06,-4.530938123752495
-4.304062620234192,-4.289551172982865e-06,-4.540918163672655
-4.314158608975922,-4.473401117917934e-06,-4.550898203592815
-4.324254597717653,-4.473401117917934e-06,-4.560878243512974
-4.332514952142705,-4.565326090385469e-06,-4.570858283433134
